MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,3,95,0.6264186715665997,0.2530451490285921,-0.09832888515681044,1.1366275408299624,170,0.5376344086021505
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,3,90,0.6264186715665997,0.2530451490285921,-0.09832888515681044,1.1366275408299624,170,0.5376344086021505
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,3,95,0.6264186715665997,0.2530451490285921,-0.09832888515681044,1.1366275408299624,170,0.5376344086021505
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,3,95,0.6264186715665997,0.2530451490285921,-0.09832888515681044,1.1366275408299624,170,0.5376344086021505
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,3,90,0.6264186715665997,0.2530451490285921,-0.09832888515681044,1.1366275408299624,170,0.5376344086021505
10,20,0,0.85,0.35,0.15,0.15,0.5,False,True,3,90,0.6177573531962,0.24994589032855363,-0.09771582597276335,1.1221044405310374,170,0.5483870967741935
10,20,0,0.85,0.35,0.15,0.15,0.5,False,True,3,95,0.6177573531962,0.24994589032855363,-0.09771582597276335,1.1221044405310374,170,0.5483870967741935
10,20,0,0.85,0.35,0.2,0.15,0.5,False,True,3,90,0.6177573531962,0.24994589032855363,-0.09771582597276335,1.1221044405310374,170,0.5483870967741935
10,20,0,0.85,0.35,0.3,0.15,0.5,False,True,3,90,0.6177573531962,0.24994589032855363,-0.09771582597276335,1.1221044405310374,170,0.5483870967741935
10,20,0,0.85,0.35,0.2,0.15,0.5,False,True,3,95,0.6177573531962,0.24994589032855363,-0.09771582597276335,1.1221044405310374,170,0.5483870967741935
10,20,0,0.85,0.35,0.3,0.15,0.5,False,True,3,95,0.6177573531962,0.24994589032855363,-0.09771582597276335,1.1221044405310374,170,0.5483870967741935
10,20,0,0.9,0.35,0.2,0.2,0.5,False,True,3,90,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.9,0.35,0.2,0.2,0.5,False,True,3,95,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.95,0.35,0.3,0.2,0.5,False,True,3,95,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.95,0.35,0.3,0.2,0.5,False,True,3,90,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.9,0.35,0.3,0.2,0.5,False,True,3,95,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.9,0.35,0.3,0.2,0.5,False,True,3,90,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.95,0.35,0.2,0.2,0.5,False,True,3,90,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.95,0.35,0.2,0.2,0.5,False,True,3,95,0.5837679368053996,0.23769674739015145,-0.11675338439660006,1.0665431930748717,163,0.5393258426966292
10,20,0,0.85,0.4,0.15,0.2,0.5,False,True,5,95,0.5807542968445998,0.23660391408768122,-0.1268500544541616,1.028170210233818,169,0.5274725274725275
10,20,0,0.85,0.4,0.15,0.2,0.5,False,True,5,90,0.5807542968445998,0.23660391408768122,-0.1268500544541616,1.028170210233818,169,0.5274725274725275
10,20,0,0.85,0.4,0.3,0.15,0.5,False,True,5,90,0.5794692776925995,0.23613758912828686,-0.1268500544541616,1.0261556364348774,169,0.5274725274725275
10,20,0,0.85,0.4,0.3,0.15,0.5,False,True,5,95,0.5794692776925995,0.23613758912828686,-0.1268500544541616,1.0261556364348774,169,0.5274725274725275
10,20,0,0.85,0.4,0.15,0.15,0.5,False,True,5,90,0.5794692776925995,0.23613758912828686,-0.1268500544541616,1.0261556364348774,169,0.5274725274725275
10,20,0,0.85,0.4,0.15,0.15,0.5,False,True,5,95,0.5794692776925995,0.23613758912828686,-0.1268500544541616,1.0261556364348774,169,0.5274725274725275
10,20,0,0.85,0.4,0.2,0.15,0.5,False,True,5,90,0.5794692776925995,0.23613758912828686,-0.1268500544541616,1.0261556364348774,169,0.5274725274725275
10,20,0,0.85,0.4,0.2,0.15,0.5,False,True,5,95,0.5794692776925995,0.23613758912828686,-0.1268500544541616,1.0261556364348774,169,0.5274725274725275
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,5,90,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.95,0.35,0.3,0.15,0.5,False,True,5,90,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.95,0.35,0.15,0.15,0.5,False,True,5,95,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.95,0.35,0.3,0.15,0.5,False,True,5,95,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.9,0.35,0.15,0.15,0.5,False,True,5,95,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.9,0.35,0.15,0.15,0.5,False,True,5,90,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,5,95,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,5,90,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.95,0.35,0.2,0.15,0.5,False,True,5,95,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.9,0.35,0.3,0.15,0.5,False,True,5,95,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.9,0.35,0.2,0.15,0.5,False,True,5,90,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.9,0.35,0.3,0.15,0.5,False,True,5,90,0.5554191384411994,0.2273721312263557,-0.11660650785288998,1.0544638172480871,162,0.5454545454545454
10,20,0,0.95,0.4,0.15,0.15,0.5,False,True,3,95,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.95,0.4,0.2,0.15,0.5,False,True,3,90,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.9,0.4,0.3,0.15,0.5,False,True,3,95,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.95,0.4,0.3,0.15,0.5,False,True,3,95,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.95,0.4,0.3,0.15,0.5,False,True,3,90,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.9,0.4,0.2,0.15,0.5,False,True,3,90,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.9,0.4,0.2,0.15,0.5,False,True,3,95,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.95,0.4,0.15,0.15,0.5,False,True,3,90,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
10,20,0,0.9,0.4,0.3,0.15,0.5,False,True,3,90,0.5550996573249998,0.22725520388830933,-0.10809078834933358,1.022292445531559,161,0.5393258426966292
