MA_FAST,MA_SLOW,MA_TREND,POSITION_PCT,MAX_POSITION_PCT,STOP_LOSS_PCT,TRAILING_STOP_PCT,MAX_DRAWDOWN_LIMIT,PARTIAL_PROFIT_ENABLED,MACD_BUY_ENABLED,SELL_COOLDOWN_BARS,MACD_SELL_RSI_MIN,RSI_OVERBOUGHT,total_return,annual_return,max_drawdown,sharpe,trades,win_rate
10,20,0,0.9,0.5,0.2,0.3,0.5,False,True,3,95,92,0.4800590814561995,0.19942509427531085,-0.1226381467289071,0.8763708999849614,136,0.5
10,20,0,0.9,0.35,0.12,0.3,0.5,False,True,3,95,99,0.4797601984818,0.1993127536330097,-0.16192522337767942,0.8350632671551711,145,0.4225352112676056
10,20,0,0.95,0.35,0.12,0.3,0.5,False,True,3,90,99,0.4797601984818,0.1993127536330097,-0.16192522337767942,0.8350632671551711,145,0.4225352112676056
10,20,0,0.9,0.35,0.12,0.3,0.5,False,True,3,90,99,0.4797601984818,0.1993127536330097,-0.16192522337767942,0.8350632671551711,145,0.4225352112676056
10,20,0,0.95,0.35,0.12,0.3,0.5,False,True,3,95,99,0.4797601984818,0.1993127536330097,-0.16192522337767942,0.8350632671551711,145,0.4225352112676056
10,20,0,0.95,0.5,0.15,0.3,0.5,False,True,3,95,92,0.4773461873205996,0.19840495696659688,-0.1226381467289071,0.8712847261879729,138,0.5068493150684932
10,20,0,0.95,0.5,0.15,0.3,0.5,False,True,3,90,92,0.4773461873205996,0.19840495696659688,-0.1226381467289071,0.8712847261879729,138,0.5068493150684932
10,20,0,0.9,0.5,0.15,0.3,0.5,False,True,3,95,92,0.47717105086579964,0.19833906540330304,-0.1226381467289071,0.8712043926667814,138,0.5068493150684932
10,20,0,0.9,0.5,0.15,0.3,0.5,False,True,3,90,92,0.47717105086579964,0.19833906540330304,-0.1226381467289071,0.8712043926667814,138,0.5068493150684932
10,20,0,0.95,0.5,0.15,0.15,0.5,False,True,3,90,92,0.476831094294399,0.19821115163262437,-0.11928576635175245,0.8750753990134998,136,0.5138888888888888
10,20,0,0.95,0.5,0.15,0.15,0.5,False,True,3,95,92,0.476831094294399,0.19821115163262437,-0.11928576635175245,0.8750753990134998,136,0.5138888888888888
10,20,0,0.95,0.5,0.2,0.15,0.5,False,True,3,90,92,0.476831094294399,0.19821115163262437,-0.11928576635175245,0.8750753990134998,136,0.5138888888888888
10,20,0,0.95,0.5,0.2,0.15,0.5,False,True,3,95,92,0.476831094294399,0.19821115163262437,-0.11928576635175245,0.8750753990134998,136,0.5138888888888888
10,20,0,0.9,0.5,0.2,0.15,0.5,False,True,3,90,92,0.47663052740599915,0.19813567792023856,-0.11928576635175245,0.8751043727371013,136,0.5138888888888888
10,20,0,0.9,0.5,0.2,0.15,0.5,False,True,3,95,92,0.47663052740599915,0.19813567792023856,-0.11928576635175245,0.8751043727371013,136,0.5138888888888888
10,20,0,0.9,0.5,0.15,0.15,0.5,False,True,3,90,92,0.47663052740599915,0.19813567792023856,-0.11928576635175245,0.8751043727371013,136,0.5138888888888888
10,20,0,0.9,0.5,0.15,0.15,0.5,False,True,3,95,92,0.47663052740599915,0.19813567792023856,-0.11928576635175245,0.8751043727371013,136,0.5138888888888888
10,20,0,0.95,0.5,0.12,0.2,0.5,False,True,3,90,95,0.47526545332139963,0.19762185178515668,-0.12728301523133345,0.856351267951236,131,0.4626865671641791
10,20,0,0.95,0.5,0.12,0.2,0.5,False,True,3,95,95,0.47526545332139963,0.19762185178515668,-0.12728301523133345,0.856351267951236,131,0.4626865671641791
10,20,0,0.95,0.5,0.15,0.2,0.5,False,True,3,90,95,0.47202602715059927,0.19640148143934466,-0.12923499161522004,0.8518875491344087,131,0.47761194029850745
10,20,0,0.95,0.5,0.15,0.2,0.5,False,True,3,95,95,0.47202602715059927,0.19640148143934466,-0.12923499161522004,0.8518875491344087,131,0.47761194029850745
10,20,0,0.95,0.5,0.12,0.2,0.5,False,True,3,90,99,0.4693249465814,0.19538281751060227,-0.17923334417419184,0.7865022957756623,126,0.4032258064516129
