VOL_CONFIRM_RATIO,RSI_BUY_MAX,SURGE_MAX_PCT,SELL_COOLDOWN_BARS,total_return,annual_return,max_drawdown,sharpe,trades,win_rate,final_value
0.0,85,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,85,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,100,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,100,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,100,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,75,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,85,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,100,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,80,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,75,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,70,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,70,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,70,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,100,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,85,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,80,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,80,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,70,0.0,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,70,0.2,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.3,85,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,80,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,85,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,75,0.3,2,0.41036888992539977,0.1728932962293106,-0.1244391900897895,0.8198021235421958,178,0.5463917525773195,1410368.8899253998
0.0,75,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.3,70,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.0,85,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.0,80,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.3,80,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.3,75,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.0,100,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.3,85,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.3,100,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.0,70,0.1,2,0.39898274925719995,0.1684921747054049,-0.12654656796582275,0.7853433927618347,174,0.5520833333333334,1398982.7492572
0.0,70,0.1,5,0.39402534835239894,0.16656997378489136,-0.14742964310049106,0.7770364965619656,167,0.4943820224719101,1394025.348352399
0.3,70,0.1,5,0.39402534835239894,0.16656997378489136,-0.14742964310049106,0.7770364965619656,167,0.4943820224719101,1394025.348352399
0.5,70,0.1,5,0.39402534835239894,0.16656997378489136,-0.14742964310049106,0.7770364965619656,167,0.4943820224719101,1394025.348352399
0.8,70,0.15,5,0.3564845965883997,0.1518932454098365,-0.13291689060693584,0.7363627627825051,168,0.5483870967741935,1356484.5965883997
0.8,75,0.15,5,0.3564845965883997,0.1518932454098365,-0.13291689060693584,0.7363627627825051,168,0.5483870967741935,1356484.5965883997
0.5,70,0.1,1,0.35551882360459935,0.15151281653614257,-0.12275198466536745,0.7003860903879523,170,0.5274725274725275,1355518.8236045993
0.5,75,0.1,1,0.35551882360459935,0.15151281653614257,-0.12275198466536745,0.7003860903879523,170,0.5274725274725275,1355518.8236045993
0.5,85,0.1,1,0.35551882360459935,0.15151281653614257,-0.12275198466536745,0.7003860903879523,170,0.5274725274725275,1355518.8236045993
0.5,80,0.1,1,0.35551882360459935,0.15151281653614257,-0.12275198466536745,0.7003860903879523,170,0.5274725274725275,1355518.8236045993
0.5,100,0.1,1,0.35551882360459935,0.15151281653614257,-0.12275198466536745,0.7003860903879523,170,0.5274725274725275,1355518.8236045993
0.8,85,0.15,3,0.3540630748707999,0.15093910593615067,-0.14103544310794142,0.7278838028526333,162,0.5555555555555556,1354063.0748708
0.8,75,0.15,3,0.3540630748707999,0.15093910593615067,-0.14103544310794142,0.7278838028526333,162,0.5555555555555556,1354063.0748708
0.8,70,0.15,3,0.3540630748707999,0.15093910593615067,-0.14103544310794142,0.7278838028526333,162,0.5555555555555556,1354063.0748708
0.8,80,0.15,3,0.3540630748707999,0.15093910593615067,-0.14103544310794142,0.7278838028526333,162,0.5555555555555556,1354063.0748708
0.8,100,0.15,3,0.3540630748707999,0.15093910593615067,-0.14103544310794142,0.7278838028526333,162,0.5555555555555556,1354063.0748708
0.8,100,0.2,3,0.35104548581239975,0.14974881977499388,-0.1393311087759166,0.7191799852377198,170,0.5425531914893617,1351045.4858123998
0.8,85,0.2,3,0.35104548581239975,0.14974881977499388,-0.1393311087759166,0.7191799852377198,170,0.5425531914893617,1351045.4858123998
0.8,80,0.2,3,0.35104548581239975,0.14974881977499388,-0.1393311087759166,0.7191799852377198,170,0.5425531914893617,1351045.4858123998
0.8,70,0.2,5,0.34818116117720027,0.14861766918467145,-0.1420919962020439,0.7118676910016122,170,0.5425531914893617,1348181.1611772003
0.8,75,0.2,5,0.34818116117720027,0.14861766918467145,-0.1420919962020439,0.7118676910016122,170,0.5425531914893617,1348181.1611772003
0.8,80,0.2,5,0.34506335723879955,0.14738495134660345,-0.14178790679109465,0.7126795734889305,168,0.5376344086021505,1345063.3572387996
0.8,85,0.2,5,0.34506335723879955,0.14738495134660345,-0.14178790679109465,0.7126795734889305,168,0.5376344086021505,1345063.3572387996
0.8,100,0.2,5,0.34506335723879955,0.14738495134660345,-0.14178790679109465,0.7126795734889305,168,0.5376344086021505,1345063.3572387996
0.8,85,0.0,5,0.3438792887287994,0.1469163927545909,-0.13272733421861982,0.7101785658399421,170,0.5319148936170213,1343879.2887287994
0.8,80,0.0,5,0.3438792887287994,0.1469163927545909,-0.13272733421861982,0.7101785658399421,170,0.5319148936170213,1343879.2887287994
0.8,80,0.3,5,0.3438792887287994,0.1469163927545909,-0.13272733421861982,0.7101785658399421,170,0.5319148936170213,1343879.2887287994
0.8,85,0.3,5,0.3438792887287994,0.1469163927545909,-0.13272733421861982,0.7101785658399421,170,0.5319148936170213,1343879.2887287994
0.8,100,0.3,5,0.3438792887287994,0.1469163927545909,-0.13272733421861982,0.7101785658399421,170,0.5319148936170213,1343879.2887287994
0.8,100,0.0,5,0.3438792887287994,0.1469163927545909,-0.13272733421861982,0.7101785658399421,170,0.5319148936170213,1343879.2887287994
0.8,85,0.15,5,0.34137480014179905,0.14592458879706705,-0.14204648154255292,0.7085327432258984,164,0.5494505494505495,1341374.800141799
0.8,80,0.15,5,0.34137480014179905,0.14592458879706705,-0.14204648154255292,0.7085327432258984,164,0.5494505494505495,1341374.800141799
0.8,100,0.15,5,0.34137480014179905,0.14592458879706705,-0.14204648154255292,0.7085327432258984,164,0.5494505494505495,1341374.800141799
0.3,85,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.3,100,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.3,75,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.0,75,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.0,70,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.3,70,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.3,80,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.0,85,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.0,80,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.0,100,0.1,1,0.34058833528899934,0.14561293556882315,-0.12275198466536745,0.6686361036265257,178,0.5263157894736842,1340588.3352889994
0.8,75,0.3,3,0.33526799769140037,0.14350206020980694,-0.1431537869290103,0.6856051585688407,172,0.5368421052631579,1335267.9976914003
0.8,70,0.3,3,0.33526799769140037,0.14350206020980694,-0.1431537869290103,0.6856051585688407,172,0.5368421052631579,1335267.9976914003
0.8,75,0.0,3,0.33526799769140037,0.14350206020980694,-0.1431537869290103,0.6856051585688407,172,0.5368421052631579,1335267.9976914003
0.8,70,0.0,3,0.33526799769140037,0.14350206020980694,-0.1431537869290103,0.6856051585688407,172,0.5368421052631579,1335267.9976914003
0.8,70,0.1,5,0.3280926770321999,0.1406480538914987,-0.132932672399439,0.677703428554009,169,0.5376344086021505,1328092.6770322
0.8,80,0.1,5,0.3280926770321999,0.1406480538914987,-0.132932672399439,0.677703428554009,169,0.5376344086021505,1328092.6770322
0.8,85,0.1,5,0.3280926770321999,0.1406480538914987,-0.132932672399439,0.677703428554009,169,0.5376344086021505,1328092.6770322
0.8,100,0.1,5,0.3280926770321999,0.1406480538914987,-0.132932672399439,0.677703428554009,169,0.5376344086021505,1328092.6770322
0.8,75,0.1,5,0.3280926770321999,0.1406480538914987,-0.132932672399439,0.677703428554009,169,0.5376344086021505,1328092.6770322
0.8,75,0.3,5,0.3276068278514,0.1404545073166008,-0.14158506703634408,0.671011120015814,176,0.5257731958762887,1327606.8278514
0.8,70,0.0,5,0.3276068278514,0.1404545073166008,-0.14158506703634408,0.671011120015814,176,0.5257731958762887,1327606.8278514
0.8,70,0.3,5,0.3276068278514,0.1404545073166008,-0.14158506703634408,0.671011120015814,176,0.5257731958762887,1327606.8278514
0.8,75,0.0,5,0.3276068278514,0.1404545073166008,-0.14158506703634408,0.671011120015814,176,0.5257731958762887,1327606.8278514
0.8,75,0.1,3,0.30697080534459975,0.13219844017068993,-0.14189220578040612,0.635100556804972,171,0.5319148936170213,1306970.8053445998
0.8,70,0.1,3,0.30697080534459975,0.13219844017068993,-0.14189220578040612,0.635100556804972,171,0.5319148936170213,1306970.8053445998
0.8,85,0.1,3,0.30528024112020014,0.131518990711867,-0.13910721918803987,0.6326237500409396,171,0.5212765957446809,1305280.2411202001
0.8,80,0.1,3,0.30528024112020014,0.131518990711867,-0.13910721918803987,0.6326237500409396,171,0.5212765957446809,1305280.2411202001
0.8,100,0.1,3,0.30528024112020014,0.131518990711867,-0.13910721918803987,0.6326237500409396,171,0.5212765957446809,1305280.2411202001
0.8,70,0.2,3,0.29898188670979975,0.12898347572739932,-0.1781482368839006,0.6164865131584294,172,0.5263157894736842,1298981.8867097998
0.8,75,0.2,3,0.29898188670979975,0.12898347572739932,-0.1781482368839006,0.6164865131584294,172,0.5263157894736842,1298981.8867097998
0.5,70,0.0,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,80,0.15,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,100,0.15,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,75,0.15,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,70,0.15,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,70,0.3,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,70,0.2,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.5,85,0.15,1,0.29127388234339957,0.12587149388524188,-0.1446953175657585,0.5762641951035274,171,0.4888888888888889,1291273.8823433996
0.8,100,0.1,2,0.28975536349939973,0.12525724303895625,-0.14201814891863992,0.6091995319098867,173,0.5263157894736842,1289755.3634993997
0.8,80,0.1,2,0.28975536349939973,0.12525724303895625,-0.14201814891863992,0.6091995319098867,173,0.5263157894736842,1289755.3634993997
0.8,85,0.1,2,0.28975536349939973,0.12525724303895625,-0.14201814891863992,0.6091995319098867,173,0.5263157894736842,1289755.3634993997
0.8,75,0.1,2,0.28975536349939973,0.12525724303895625,-0.14201814891863992,0.6091995319098867,173,0.5263157894736842,1289755.3634993997
0.8,70,0.1,2,0.28975536349939973,0.12525724303895625,-0.14201814891863992,0.6091995319098867,173,0.5263157894736842,1289755.3634993997
0.5,75,0.3,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,75,0.0,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,75,0.2,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,80,0.0,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,85,0.3,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,85,0.2,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,85,0.0,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,80,0.3,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,100,0.0,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,80,0.2,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,100,0.2,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.5,100,0.3,1,0.2872001225552,0.12422275536376626,-0.1446953175657585,0.5679137813041696,171,0.4888888888888889,1287200.1225552
0.0,70,0.0,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,70,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,70,0.2,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,70,0.3,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,70,0.3,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,70,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,75,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,100,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,70,0.2,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,70,0.0,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,100,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,80,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,85,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,85,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.3,75,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.0,80,0.15,1,0.27807573491199944,0.1205197379758447,-0.1446953175657585,0.5479028928253524,175,0.5,1278075.7349119994
0.8,80,0.0,3,0.2775507617824003,0.1203062536654933,-0.1716835725315909,0.5751176690999363,174,0.5208333333333334,1277550.7617824003
0.8,85,0.0,3,0.2775507617824003,0.1203062536654933,-0.1716835725315909,0.5751176690999363,174,0.5208333333333334,1277550.7617824003
0.8,80,0.3,3,0.2775507617824003,0.1203062536654933,-0.1716835725315909,0.5751176690999363,174,0.5208333333333334,1277550.7617824003
0.8,100,0.3,3,0.2775507617824003,0.1203062536654933,-0.1716835725315909,0.5751176690999363,174,0.5208333333333334,1277550.7617824003
0.8,85,0.3,3,0.2775507617824003,0.1203062536654933,-0.1716835725315909,0.5751176690999363,174,0.5208333333333334,1277550.7617824003
0.8,100,0.0,3,0.2775507617824003,0.1203062536654933,-0.1716835725315909,0.5751176690999363,174,0.5208333333333334,1277550.7617824003
0.3,85,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,80,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,75,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,75,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,100,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,75,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,100,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,100,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,85,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,75,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,80,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,80,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,85,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,85,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,80,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,100,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,100,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.3,100,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,75,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,75,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,85,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,80,0.3,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,80,0.2,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.0,85,0.0,1,0.2746674782565995,0.11913290498977736,-0.1446953175657585,0.540796501231842,177,0.4946236559139785,1274667.4782565995
0.8,75,0.0,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,70,0.3,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,85,0.0,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,100,0.3,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,75,0.3,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,80,0.3,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,100,0.0,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,85,0.3,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,70,0.0,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,80,0.0,2,0.26733604631599944,0.11614296228954579,-0.1646480904902178,0.5582378726774341,174,0.5263157894736842,1267336.0463159995
0.8,70,0.2,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,70,0.15,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,85,0.2,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,75,0.15,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,75,0.2,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,80,0.2,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,80,0.15,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,100,0.15,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,85,0.15,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
0.8,100,0.2,2,0.2510700359321998,0.10947598512045498,-0.2048443086464188,0.5271823459439225,172,0.5157894736842106,1251070.0359321998
1.0,85,0.15,5,0.23578056814920018,0.10316675458942903,-0.12777328955051462,0.4926947895350902,144,0.5384615384615384,1235780.5681492002
1.0,100,0.15,5,0.23578056814920018,0.10316675458942903,-0.12777328955051462,0.4926947895350902,144,0.5384615384615384,1235780.5681492002
1.0,80,0.15,5,0.23578056814920018,0.10316675458942903,-0.12777328955051462,0.4926947895350902,144,0.5384615384615384,1235780.5681492002
1.0,70,0.3,5,0.21724158786759992,0.0954601949976237,-0.13392261648582174,0.44803589569592456,142,0.5131578947368421,1217241.5878676
1.0,70,0.2,5,0.21724158786759992,0.0954601949976237,-0.13392261648582174,0.44803589569592456,142,0.5131578947368421,1217241.5878676
1.0,70,0.0,5,0.21724158786759992,0.0954601949976237,-0.13392261648582174,0.44803589569592456,142,0.5131578947368421,1217241.5878676
1.0,70,0.15,5,0.21284467006819974,0.09362320213788955,-0.13209049895665745,0.4403833640883522,142,0.5131578947368421,1212844.6700681997
1.0,75,0.15,5,0.21284467006819974,0.09362320213788955,-0.13209049895665745,0.4403833640883522,142,0.5131578947368421,1212844.6700681997
1.0,75,0.3,5,0.21091206841160032,0.09281464882770996,-0.1344020427629998,0.43390733738062215,144,0.5064935064935064,1210912.0684116003
1.0,75,0.2,5,0.21091206841160032,0.09281464882770996,-0.1344020427629998,0.43390733738062215,144,0.5064935064935064,1210912.0684116003
1.0,75,0.0,5,0.21091206841160032,0.09281464882770996,-0.1344020427629998,0.43390733738062215,144,0.5064935064935064,1210912.0684116003
1.0,100,0.0,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,80,0.2,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,85,0.0,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,100,0.3,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,80,0.0,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,85,0.2,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
1.0,85,0.3,5,0.21059923636700026,0.09268370249216695,-0.13488134391237283,0.4337773330190497,148,0.525,1210599.2363670003
